user_supplied_name,submitted_name,matched_name,data_source_title,score
Megascops spec,Megascops spec,"Megascops Kaup, 1848",Catalogue of Life - June 2021,0.75
Megascops spec,Megascops spec,"Megascops Kaup, 1848",Wikispecies,0.75
Megascops spec,Megascops spec,"Megascops Kaup, 1848",Integrated Taxonomic Information SystemITIS,0.75
Megascops spec,Megascops spec,Megascops,National Center for Biotechnology Information,0.75
Megascops spec,Megascops spec,"Megascops Kaup, 1848",The Interim Register of Marine and Nonmarine Genera,0.75
Megascops spec,Megascops spec,"Megascops Kaup, 1848",World Register of Marine Species,0.75
Megascops spec,Megascops spec,Megascops,Freebase,0.75
Megascops spec,Megascops spec,"Megascops Kaup, 1848",GBIF Backbone Taxonomy,0.75
Megascops spec,Megascops spec,Megascops,Encyclopedia of Life,0.75
Megascops spec,Megascops spec,Megascops,Birds of the World: Recommended English Names,0.75
Megascops spec,Megascops spec,"Megascops Kaup, 1848",Wikipedia in EOL,0.75
Megascops spec,Megascops spec,Megascops,Index to Organism Names,0.75
Megascops spec,Megascops spec,Megascops Kaup 1848,Index to Organism Names,0.75
Megascops spec,Megascops spec,Megascops a. bendirei,Index to Organism Names,0.75
Megascops spec,Megascops spec,Megascops,uBio NameBank,0.75
Megascops spec,Megascops spec,Megascops Kaup 1848,uBio NameBank,0.75
Megascops spec,Megascops spec,Megascops,Arctos,0.75
Megascops spec,Megascops spec,Megascops,Open Tree of Life Reference Taxonomy,0.75
Megascops spec,Megascops spec,Megascops,Index Animalium,0.75
Melamphaes eulepsis,Melamphaes eulepsis,"Melamphaes eulepis Ebeling, 1962",Catalogue of Life - June 2021,0.75
Melamphaes eulepsis,Melamphaes eulepsis,"Melamphaes eulepis Ebeling, 1962",Integrated Taxonomic Information SystemITIS,0.75
Melamphaes eulepsis,Melamphaes eulepsis,"Melamphaes eulepis Ebeling, 1962",Union 4,0.75
Melamphaes eulepsis,Melamphaes eulepsis,"Melamphaes eulepis Ebeling, 1962",The Interim Register of Marine and Nonmarine Genera,0.75
Melamphaes eulepsis,Melamphaes eulepsis,"Melamphaes eulepis Ebeling, 1962",World Register of Marine Species,0.75
Melamphaes eulepsis,Melamphaes eulepsis,"Melamphaes eulepis Ebeling, 1962",GBIF Backbone Taxonomy,0.75
Melamphaes eulepsis,Melamphaes eulepsis,Melamphaes eulepis,Encyclopedia of Life,0.75
Melamphaes eulepsis,Melamphaes eulepsis,Melamphaes eulepis Ebeling 1962,Catalog of Fishes,0.75
Melamphaes eulepsis,Melamphaes eulepsis,"Melamphaes eulepis Ebeling, 1962",FishBase,0.75
Melamphaes eulepsis,Melamphaes eulepsis,Melamphaes eulepis,CU*STAR,0.75
Melamphaes eulepsis,Melamphaes eulepsis,Melamphaes eulepis Ebeling 1962,Bishop Museum,0.75
Melamphaes eulepsis,Melamphaes eulepsis,Melamphaes eulepis Ebeling 1962 sec. Eschmeyer 2004,Bishop Museum,0.75
Melamphaes eulepsis,Melamphaes eulepsis,"Melamphaes eulepis Ebeling, 1962",BioLib.cz,0.75
Melamphaes eulepsis,Melamphaes eulepsis,"Melamphaes eulepis Ebeling, 1962",nlbif,0.75
Melamphaes eulepsis,Melamphaes eulepsis,Melamphaes eulepis,Index to Organism Names,0.75
Melamphaes eulepsis,Melamphaes eulepsis,Melamphaes eulepis Ebeling 1962,Index to Organism Names,0.75
Melamphaes eulepsis,Melamphaes eulepsis,"Melamphaes eulepis Ebeling, 1962",uBio NameBank,0.75
Melamphaes eulepsis,Melamphaes eulepsis,Melamphaes eulepis,uBio NameBank,0.75
Melamphaes eulepsis,Melamphaes eulepsis,Melamphaes eulepis,Arctos,0.75
Melamphaes eulepsis,Melamphaes eulepsis,Melamphaes eulepis,FishBase Cache,0.75
Melamphaes eulepsis,Melamphaes eulepsis,Melamphaes eulepis,Open Tree of Life Reference Taxonomy,0.75
Melamphaes eulepsis,Melamphaes eulepsis,"Melamphaes eulepis Ebeling, 1962",MCZbase,0.75
Melanerpus carolinus,Melanerpus carolinus,"Melanerpes carolinus (Linnaeus, 1758)",Catalogue of Life - June 2021,0.75
Melanerpus carolinus,Melanerpus carolinus,"Melanerpes carolinus (Linnaeus, 1758)",Wikispecies,0.75
Melanerpus carolinus,Melanerpus carolinus,"Melanerpes carolinus (Linnaeus, 1758)",Integrated Taxonomic Information SystemITIS,0.75
Melanerpus carolinus,Melanerpus carolinus,Melanerpes carolinus,National Center for Biotechnology Information,0.75
Melanerpus carolinus,Melanerpus carolinus,Melanerpes carolinus (Linnaeus) 1758,Union 4,0.75
Melanerpus carolinus,Melanerpus carolinus,"Melanerpes carolinus (Linnaeus, 1758)",The Interim Register of Marine and Nonmarine Genera,0.75
Melanerpus carolinus,Melanerpus carolinus,Melanerpes carolinus,Freebase,0.75
Melanerpus carolinus,Melanerpus carolinus,"Melanerpes carolinus (Linnaeus, 1758)",GBIF Backbone Taxonomy,0.75
Melanerpus carolinus,Melanerpus carolinus,Melanerpes carolinus,Encyclopedia of Life,0.75
Melanerpus carolinus,Melanerpus carolinus,Melanerpes carolinus,AnAge,0.75
Melanerpus carolinus,Melanerpus carolinus,Melanerpes carolinus,Birds of the World: Recommended English Names,0.75
Melanerpus carolinus,Melanerpus carolinus,Melanerpes carolinus,/home/dimus/files/dwca/clemens.zip,0.75
Melanerpus carolinus,Melanerpus carolinus,Melanerpes carolinus,CU*STAR,0.75
Melanerpus carolinus,Melanerpus carolinus,"Melanerpes carolinus (Linnaeus, 1758)",IUCN Red List of Threatened Species,0.75
Melanerpus carolinus,Melanerpus carolinus,"Melanerpes carolinus (Linnaeus, 1758)",BioLib.cz,0.75
Melanerpus carolinus,Melanerpus carolinus,"Melanerpes carolinus (Linnaeus, 1758)",nlbif,0.75
Melanerpus carolinus,Melanerpus carolinus,Melanerpes carolinus,Index to Organism Names,0.75
Melanerpus carolinus,Melanerpus carolinus,Melanerpes carolinus species group,Index to Organism Names,0.75
Melanerpus carolinus,Melanerpus carolinus,"Melanerpes carolinus (Linnaeus, 1758)",uBio NameBank,0.75
Melanerpus carolinus,Melanerpus carolinus,Melanerpes carolinus,uBio NameBank,0.75
Melanerpus carolinus,Melanerpus carolinus,Melanerpes carolinus (Linnaeus) 1758,uBio NameBank,0.75
Melanerpus carolinus,Melanerpus carolinus,Melanerpes carolinus,Arctos,0.75
Melanerpus carolinus,Melanerpus carolinus,Melanerpes carolinus (Linnaeus 1758),The Paleobiology Database,0.75
Melanerpus carolinus,Melanerpus carolinus,"Melanerpes carolinus (Linnaeus, 1758)",BirdLife International,0.75
Melanerpus carolinus,Melanerpus carolinus,Melanerpes carolinus,Open Tree of Life Reference Taxonomy,0.75
Melanerpus carolinus,Melanerpus carolinus,Melanerpes carolinus,iNaturalist,0.75
Melanerpus carolinus,Melanerpus carolinus,"Melanerpes carolinus (Linnaeus, 1758)",IOC World Bird List,0.75
Melanerpus carolinus,Melanerpus carolinus,"Melanerpes carolinus (Linnaeus, 1758)",MCZbase,0.75
Melanerpus carolinus,Melanerpus carolinus,Melanerpes carolinus,The eBird/Clements Checklist of Birds of the World,0.75
Melanerpus carolinus,Melanerpus carolinus,Melanerpes carolinus,American Ornithological Society,0.75
Melanerpus carolinus,Melanerpus carolinus,Melanerpes carolinus Linnaeus 1758,Howard and Moore Complete Checklist of the Birds of the World,0.75
Melanerpus carolinus,Melanerpus carolinus,Melanerpes carolinus Linnaeus 1758,PLAZI treatments,0.75
Melanochyla fulvinervia,Melanochyla fulvinervia,Melanochyla fulvinervia,National Center for Biotechnology Information,0.988
Melanochyla fulvinervia,Melanochyla fulvinervia,Melanochyla fulvinervia,uBio NameBank,0.988
Melanochyla fulvinervia,Melanochyla fulvinervia,Melanochyla fulvinervia,Arctos,0.988
Melanochyla fulvinervia,Melanochyla fulvinervia,Melanochyla fulvinervia,Open Tree of Life Reference Taxonomy,0.988
Melanochyla fulvinervia,Melanochyla fulvinervia,Melanochyla fulvinervia (Blume) Ding Hou,Catalogue of Life - June 2021,0.988
Melanochyla fulvinervia,Melanochyla fulvinervia,Melanochyla fulvinervia (Blume) Ding Hou Ding Hou (Blume),GBIF Backbone Taxonomy,0.988
Melanochyla fulvinervia,Melanochyla fulvinervia,Melanochyla fulvinervia (Blume) Ding Hou,The International Plant Names Index,0.988
Melanogrammus aeglifinus,Melanogrammus aeglifinus,Melanogrammus aeglifinus,Index to Organism Names,0.988
Melanogrammus aeglifinus,Melanogrammus aeglifinus,Melanogrammus aeglifinus,uBio NameBank,0.988
Melletes papillio,Melletes papillio,"Melletes papilio Bean, 1880",Catalogue of Life - June 2021,0.75
Melletes papillio,Melletes papillio,"Melletes papilio Bean, 1880",Integrated Taxonomic Information SystemITIS,0.75
Melletes papillio,Melletes papillio,"Melletes papilio Bean, 1880",The Interim Register of Marine and Nonmarine Genera,0.75
Melletes papillio,Melletes papillio,"Melletes papilio Bean, 1880",World Register of Marine Species,0.75
Melletes papillio,Melletes papillio,"Melletes papilio Bean, 1880",GBIF Backbone Taxonomy,0.75
Melletes papillio,Melletes papillio,Melletes papilio Bean 1880,Catalog of Fishes,0.75
Melletes papillio,Melletes papillio,"Melletes papilio Bean, 1880",FishBase,0.75
Melletes papillio,Melletes papillio,"Melletes papilio Bean, 1880",EUNIS,0.75
Melletes papillio,Melletes papillio,Melletes papilio Bean 1880,Bishop Museum,0.75
Melletes papillio,Melletes papillio,Melletes papilio Bean 1880 sec. Eschmeyer 2004,Bishop Museum,0.75
Melletes papillio,Melletes papillio,"Melletes papilio Bean, 1880",IUCN Red List of Threatened Species,0.75
Melletes papillio,Melletes papillio,"Melletes papilio Bean, 1880",BioLib.cz,0.75
Melletes papillio,Melletes papillio,Melletes papilio,Index to Organism Names,0.75
Melletes papillio,Melletes papillio,Melletes papilio Bean 1880,Index to Organism Names,0.75
Melletes papillio,Melletes papillio,"Melletes papilio Bean, 1880",uBio NameBank,0.75
Melletes papillio,Melletes papillio,Melletes papilio,uBio NameBank,0.75
Melletes papillio,Melletes papillio,Melletes papilio,Arctos,0.75
Mergus albellus,Mergus albellus,Mergus albellus,IUCN Red List of Threatened Species,0.988
Mergus albellus,Mergus albellus,Mergus albellus,Index to Organism Names,0.988
Mergus albellus,Mergus albellus,Mergus albellus,uBio NameBank,0.988
Mergus albellus,Mergus albellus,Mergus albellus,Arctos,0.988
Mergus albellus,Mergus albellus,Mergus albellus,BirdLife International,0.988
Mergus albellus,Mergus albellus,Mergus albellus,Index Animalium,0.988
Mergus albellus,Mergus albellus,"Mergus albellus Linnaeus, 1758",Catalogue of Life - June 2021,0.988
Mergus albellus,Mergus albellus,"Mergus albellus Linnaeus, 1758",Integrated Taxonomic Information SystemITIS,0.988
Mergus albellus,Mergus albellus,"Mergus albellus (Linnaeus, 1758)",The Interim Register of Marine and Nonmarine Genera,0.988
Mergus albellus,Mergus albellus,"Mergus albellus (Linnaeus, 1758)",World Register of Marine Species,0.988
Mergus albellus,Mergus albellus,"Mergus albellus Linnaeus, 1758",GBIF Backbone Taxonomy,0.988
Mergus albellus,Mergus albellus,"Mergus albellus Aerc Tac, 2003",GBIF Backbone Taxonomy,0.988
Mergus albellus,Mergus albellus,"Mergus albellus Linnaeus, 1758",EUNIS,0.988
Mergus albellus,Mergus albellus,"Mergus albellus Linnaeus, 1758",BioLib.cz,0.988
Mergus albellus,Mergus albellus,Mergus (Mergellus) albellus,Index to Organism Names,0.988
Mergus albellus,Mergus albellus,Mergus albellus Linnaeus 1758,Index to Organism Names,0.988
Mergus albellus,Mergus albellus,Mergus albellus Thunberg 1791,Index to Organism Names,0.988
Mergus albellus,Mergus albellus,"Mergus albellus Linnaeus, 1758",uBio NameBank,0.988
Mergus albellus,Mergus albellus,Mergus (Mergellus) albellus,uBio NameBank,0.988
Mergus albellus,Mergus albellus,Mergus albellus (Linnaeus 1758),The Paleobiology Database,0.988
Mergus albellus,Mergus albellus,"Mergus albellus Linnaeus, 1758",MCZbase,0.988
Mergus albellus,Mergus albellus,"Mergus albellus Linnaeus, 1758",PLAZI treatments,0.988
Mesua cornerii,Mesua cornerii,Mesua L.,Catalogue of Life - June 2021,0.75
Mesua cornerii,Mesua cornerii,"Mesua L., 1753",Wikispecies,0.75
Mesua cornerii,Mesua cornerii,Mesua,National Center for Biotechnology Information,0.75
Mesua cornerii,Mesua cornerii,Mesua L.,GRIN Taxonomy for Plants,0.75
Mesua cornerii,Mesua cornerii,Mesua,Union 4,0.75
Mesua cornerii,Mesua cornerii,"Mesua Linnaeus, 1753",The Interim Register of Marine and Nonmarine Genera,0.75
Mesua cornerii,Mesua cornerii,Mesua,Freebase,0.75
Mesua cornerii,Mesua cornerii,Mesua L.,GBIF Backbone Taxonomy,0.75
Mesua cornerii,Mesua cornerii,Mesua,Encyclopedia of Life,0.75
Mesua cornerii,Mesua cornerii,Mesua,CU*STAR,0.75
Mesua cornerii,Mesua cornerii,Mesua L.,BioLib.cz,0.75
Mesua cornerii,Mesua cornerii,Mesua L.,Tropicos - Missouri Botanical Garden,0.75
Mesua cornerii,Mesua cornerii,Mesua L.,The International Plant Names Index,0.75
Mesua cornerii,Mesua cornerii,Mesua,The International Plant Names Index,0.75
Mesua cornerii,Mesua cornerii,Mesua L.,uBio NameBank,0.75
Mesua cornerii,Mesua cornerii,Mesua,uBio NameBank,0.75
Mesua cornerii,Mesua cornerii,"Mesua Linnaeus, 1753",uBio NameBank,0.75
Mesua cornerii,Mesua cornerii,Mesua,Arctos,0.75
Mesua cornerii,Mesua cornerii,Mesua,Open Tree of Life Reference Taxonomy,0.75
Microchirus variagatus,Microchirus variagatus,"Microchirus variegatus (Donovan, 1808)",Catalogue of Life - June 2021,0.75
Microchirus variagatus,Microchirus variagatus,"Microchirus variegatus (Donovan, 1808)",Integrated Taxonomic Information SystemITIS,0.75
Microchirus variagatus,Microchirus variagatus,Microchirus variegatus,National Center for Biotechnology Information,0.75
Microchirus variagatus,Microchirus variagatus,"Microchirus variegatus (Donovan, 1808)",Union 4,0.75
Microchirus variagatus,Microchirus variagatus,"Microchirus variegatus (Donovan, 1808)",The Interim Register of Marine and Nonmarine Genera,0.75
Microchirus variagatus,Microchirus variagatus,"Microchirus variegatus (Donovan, 1808)",World Register of Marine Species,0.75
Microchirus variagatus,Microchirus variagatus,"Microchirus (Microchirus) variegatus (Donovan, 1808)",World Register of Marine Species,0.75
Microchirus variagatus,Microchirus variagatus,"Microchirus variegatus (Donovan, 1808)",GBIF Backbone Taxonomy,0.75
Microchirus variagatus,Microchirus variagatus,Microchirus variegatus,Encyclopedia of Life,0.75
Microchirus variagatus,Microchirus variagatus,Microchirus variegatus (Donovan 1808),Catalog of Fishes,0.75
Microchirus variagatus,Microchirus variagatus,"Microchirus variegatus (Donovan, 1808)",FishBase,0.75
Microchirus variagatus,Microchirus variagatus,"Microchirus variegatus (Donovan, 1808)",Belgian Species List,0.75
Microchirus variagatus,Microchirus variagatus,"Microchirus variegatus (Donovan, 1808)",EUNIS,0.75
Microchirus variagatus,Microchirus variagatus,"Microchirus (Microchirus) variegatus (Donovan, 1808)",EUNIS,0.75
Microchirus variagatus,Microchirus variagatus,Microchirus variegatus,CU*STAR,0.75
Microchirus variagatus,Microchirus variagatus,"Microchirus variegatus (Donovan, 1808)",BioLib.cz,0.75
Microchirus variagatus,Microchirus variagatus,"Microchirus variegatus (Donovan, 1808)",nlbif,0.75
Microchirus variagatus,Microchirus variagatus,Microchirus variegatus,Index to Organism Names,0.75
Microchirus variagatus,Microchirus variagatus,Microchirus variegatus (Donovan ),Index to Organism Names,0.75
Microchirus variagatus,Microchirus variagatus,"Microchirus variegatus (Donovan, 1808)",uBio NameBank,0.75
Microchirus variagatus,Microchirus variagatus,Microchirus variegatus,uBio NameBank,0.75
Microchirus variagatus,Microchirus variagatus,"Microchirus (Microchirus) variegatus (Donovan, 1808)",uBio NameBank,0.75
Microchirus variagatus,Microchirus variagatus,Microchirus variegatus,Arctos,0.75
Microchirus variagatus,Microchirus variagatus,Microchirus variegatus (Donovan 1808),The Paleobiology Database,0.75
Microchirus variagatus,Microchirus variagatus,Microchirus variegatus,FishBase Cache,0.75
Microchirus variagatus,Microchirus variagatus,Microchirus variegatus,Open Tree of Life Reference Taxonomy,0.75
Microchirus variagatus,Microchirus variagatus,Microchirus variegatus,PLAZI treatments,0.75
Microchirus variagatus,Microchirus variagatus,Microchirus variegatus Donovan 1808,PLAZI treatments,0.75
Microchirus variagatus,Microchirus variagatus,Microchirus variegates,Index to Organism Names,0.75
Microchirus variagatus,Microchirus variagatus,"Microcharmus variegatus Lourenço, Goodman & Fisher, 2006",Catalogue of Life - June 2021,0.75
